title,text,url,source,label
An Irish conference for the Snapchat generation has caught the eye of foreign entrepreneurs,"A NEW IRISH ‘wellbeing’ conference for the Snapchat generation has been attracting attention from abroad – before it has even opened its doors for the first time.

The inaugural Zeminar youth summit takes place at the RDS, Dublin from Tuesday to Thursday, and founder Damien Clarke told Fora he has already been approached by social entrepreneurs looking to replicate the event in Australia and Britain.

Around 15,000 young people aged 15 to 20, parents and teachers are expected to attend the conference, where they will learn about issues like mental health and what to do after secondary school.

A number of high-profile people will speak at the event, including musician Bressie, Twitter Ireland boss Mark Little and former Rose of Tralee Maria Walsh.

Bressie Source: Sasko Lazarov/Photocall Ireland

“The beauty of this event is that it doesn’t need to move around to other cities,” Clarke said. “It can happen simultaneously throughout the world.”

He said that while the response from abroad has been “encouraging”, he wants to “make sure we get our own template right” before selling the concept.

“That might take two years to happen. After that, we will look to see if we can franchise it out to other countries.”

Research

Clarke, a former Web Summit employee with a background in psychology, came up with the idea for Zeminar two years ago.

“I spent a year researching the idea, going to schools, meeting with young people, teachers, parents all over the country and got a sense that there was a demand for a new type of event that covers all of the different interests and issues that young people have.”

He set up a crowdfunding campaign to get the initiative off the ground.

He raised over €15,000 in a Fund It campaign that generated a bit of media attention, which Clarke said “was a nice platform” to attract speakers.

“Once people heard about the event and the impact it’s going to have on young people, they were very supportive,” he said. “People love sharing their stories and want to help young people navigate their way through life.”

Damien Clarke Source: Zeminar/YouTube

Generation Z

The name ‘Zeminar’ is inspired by ‘generation Z’, a term used to describe the strain of millennials that have no memory of life pre-internet.

Companies seem obsessed with getting generation Z’s attention – and money – but it is a notoriously difficult demographic to market to.

In a bid to reach out to a younger audience, the likes of Chartered Accountants Ireland, the Irish Tax Institute and Davy Stockbrokers, hardly mainstays of youth culture, have signed up to showcase their businesses at the event.

Clarke said the event will give the 100 exhibitors “an opportunity to interact with people from a younger age and let them know about the great work they could do if they worked for those organisations”.

“What we’re trying to do is different to Higher Options or Grad Ireland,” he said. “It’s not about just getting a flyer or pen or something like that. It’s really experiential.”

Generation Z teens Source: Garry Knight/Flickr

The event will cost around €280,000 to host, according to Clarke.

“As we grow we will spend more on the production of the event each year, so that number will rise.”

Ticket sales have been good, with organisers claiming 12,500 sold at the time of publication. Clarke said he expects to hit the 15,000 mark by Tuesday as interest picks up closer to the event.

Ambitious

Initially, Zeminar expected to attract up to 30,000 attendees, which Clarke acknowledged was too ambitious.

“That was a mistake on our behalf,” he said. “I think when people realise this is our first year and these are the numbers that are coming through, people are going to impressed either way.”

Clarke said he hopes attendees will come away feeling confident and willing to take a “leap of faith” when choosing a profession.

“People are still encouraged to play it safe,” he said. “They’re doing their business or their accounting or their law degrees. They might not be passionate about it, but it’s a safe option.

“This event is about broadening their horizons. You don’t have to go down the old trodden path.”

Written by Conor McMahon and posted on Fora.ie",https://www.thejournal.ie/zeminar-youth-conference-2-3017906-Oct2016/,the_journal,1
Housing list families offered chance to build own homes in first-of-its-kind new project,"FIVE FAMILIES WILL be offered the opportunity to build their own homes and boost their employment prospects in the process as part of a groundbreaking new project planned for south Co Dublin.

“We want people to discover their inner builder, and to discover they have these skills,” Niall Martin, one of the organisers of the scheme, told TheJournal.ie.

Interested applicants must be on the Dun Laoghaire-Rathdown Council housing list, and willing to put in construction site hours for around a year.

At the end of the process, it’s planned, they’ll own their own home – and they’ll have picked up enough skills to find further employment and help support their families in years to come.

Home Grown Homes

Martin teamed up with two respected architects for the project, known as Home Grown Homes. A site for the five houses, in the Shankill area, has already been identified by the team, and around 100 applications for the housing co-operative have already been received.

An information evening takes place this evening, and Martin said there was still time to apply to be part of the project (you’ll find contact details at the bottom of this article).

“What we’re trying to achieve with the information meeting is to try and shake things out a little bit because it requires an awful lot of commitment to build a house.

It takes an awful lot of work … it takes an awful lot of turning up on time at 8 o’clock in the morning on a building site. We want to make sure people know what’s involved and stick with it.

Source: Home Grown Homes

Habitat for Humanity

Martin, who lives in the Shankill area, came up with the idea while working on a Habitat for Humanity project in Belfast – building homes in a predominantly loyalist area along one of the peace walls.

Along with discovering new skills of his own, he also experienced first hand the positive effect the project had on the community.

It’s absolutely achievable for anyone to be able to pick up a hammer, measure a straight line and help build a house under expert supervision. It’s empowering for people.

As he developed the project, Martin teamed up with Leitrim-based architect Dominic Stevens, who designed and built his own three-bedroom home for around €25,000. Another respected architect, Claire McManus, has come on board as the assigned certifier.

‘I didn’t want charity’

If successful, it’s hoped the scheme can be replicated by other councils around the country as a way to help local families get off housing lists.

Said Martin:

“The whole idea behind this was I didn’t want charity and I didn’t want philanthropy.

I wanted, basically, the cost of this project to be very precise – to be audited so that this could be replicated in another local authority area, where the authority may have small sites that people who are on the housing list could build on.

He’s been amassing building materials for the last number of years – seeking out the best prices on everything from flooring to windows.

“They’re all stacked and ready to go,” he explained. “We’ve kind-of worked backwards to work with the materials that we have and to work them into the scheme in a coherent way so everything looks like a normal estate.”

It’s envisaged that a foreman and project manager will be assigned to the Shankill project via a scheme known as the Local Training Initiative, run by local training board the Dublin and Dún Laoghaire ETB.

And while nothing’s set in stone as yet, the site has already been through a pre-planning process. The design for the house (see above) is also ready to go.

“The land is owned by the local authority,” Martin said.

It’s up to the co-operative members to then negotiate with the council to get that site whether it be on a long term lease or sold over to them.

And there’ll be no financial cost to the families who make up the co-operative until the builds are complete – at which point, it’s planned, mortgages will be arranged. It’s planned that bridging finance will be arranged to cover costs for specialist tradespeople and other outlays, until that point.

The scheme’s quantity surveyor, according to Martin, has told them they can build a unit for €60,000, “and even if that stretches to €80,000 it’s still €100,000 cheaper than can be built anywhere else”.

The reason is that the site will be cheap, there’s a lot of labour cut out because we’re working with volunteers, and also a lot of the materials were acquired at very low prices – so you’re able to build a lot cheaper.

Source: Shutterstock/Monkey Business Images

Participants in the scheme will be better candidates for a mortgage as a result of the skills they’ve picked up over their intensive year-long apprenticeship, it’s hoped. The small loan-to-value ratio of their mortgages should make them a reasonable bet too, as far as lenders are concerned.

He explained:

The site will be as much a learning site as much as it is a building site – and those key people, the foreman and the project manager, will be passing on their skills so people are learning along the way.

Ahead of the meeting tonight, Martin’s keen to encourage as diverse a group as possible to apply, stressing that families with disabled members, lone parents and members of minority communities should consider taking part.

A lone mother, for example, who might need to carry out school runs in the morning and early afternoon, could nominate a family member to put in the hours on the site “in that way there could be brothers and sisters and mums and dads participating – and everyone gets a Safe Pass and a manual handling course to allow them to work on the site”.

Martin added that families who took part in the project would have to sign up to stipulations agreeing that the finished house couldn’t be placed onto the open market for a quick profit – however, it’s planned the owners will be allowed to leave the homes to family members in their wills (there’ll be more detail on this at the information meeting).

“It’s absolutely within the power of every local authority to manage a scheme like this if they wish to,” he insisted.

And as for the families selected to take part in the scheme:

It’s empowering. It’s something they can take real pride in.

Note: Anyone interested in finding out more can contact Niall Martin via email at myhomegrownhome@gmail.com",http://www.thejournal.ie/housing-list-families-build-homes-3011161-Oct2016/,the_journal,1
A burn victim who was told she'd never run again has completed the world's toughest triathlon,"AN AUSTRALIAN WOMAN who was severely disfigured in a bushfire and told she would never run again completed the world’s toughest ironman race over the weekend.

Turia Pitt swam for 3.8km, cycled for 180km and ran for 42km to finish the Hawaii Ironman in a time of 14:37:30.

The gruelling race is seen the toughest of its kind because of the heat and humidity the athletes have to deal with.

Pitt was left with horrific burns to 65% of her body after the bushfire roared through a 100km ultra-marathon event in Western Australia in 2011.

Since then, Pitt spent nearly two-and-half years in hospital and underwent numerous surgeries for her injuries. During that time she was told her running days were over.

“If I finish the race with a smile on my face I’ll say that’s a massive success for me,” she told Sydney’s Ten News before the race.

Finish the race she did, using special clothing to protect her from the harsh elements.

“One of the consequences of being burnt is that my body can’t regulate its temperature as well, so when I get hot I get really hot,” she explained.

Posting to her Facebook page after she completed the challenge, Pitt said that it had been far from easy:",https://www.thejournal.ie/turia-pitt-3018707-Oct2016/,the_journal,1
Can you pick a winner? These incredible animal portraits are competing for National Geographic fame,"THE NATIONAL GEOGRAPHIC Nature Photographer of the Year contest is showcasing a selection of some of the incredible photographs already received.

The Nature Photographer of the Year contest kicked off on 15 August and is accepting entries until 16 November.

The “animal portraits” category for 2016 is showcasing the awe-inspiring and diverse natural world around us.

Here’s just a taste of what has been submitted so far, can you see a winner already?",http://www.thejournal.ie/national-geographic-nature-photograph-3016687-Oct2016/,the_journal,1
This company wants to change the entire fashion industry,"FASHION ENTREPRENEUR BERT van Son would love to see Leonardo DiCaprio wearing a pair of his jeans.

“I liked his speech to the UN and I liked his speech when he finally got his Oscar,” van Son tells Fora. “He’s a good ambassador. He’s telling the story we’re trying to tell.”

A high-profile environmentalist, DiCaprio would likely approve of the thinking behind van Son’s sustainable clothing brand, Mud Jeans.

Founded in the Netherlands in 2012, the fashion startup wants to reduce the industry’s enormous manufacturing-generated carbon footprint by giving customers the option to lease – rather than buy – pairs of jeans.

“We try to make it look like a subscription system,” van Son says. “We ask for an entry fee of €20. We take €7.50 from your account each month through PayPal and then after 12 months that stops.”

Customers then have two options: they can keep their jeans or restart their subscription and swap them for a different pair.

“The funny thing is that people really like the idea of being able to switch their jeans after a year.”

Bert van Son (right) Source: Mud Jeans

Van Son – who will speak at the Community Reuse Network biennial conference in Dublin on Wednesday – says it’s easier to explain the concept using a washing machine – which, evidently, you can lease in the Netherlands.

“For people who don’t have big budgets, they can now afford a fantastic washing machine that is very low on energy and low on water usage,” he says.

“If you look at the total sum that you have to pay monthly, it might be less than when you buy a washing machine that you have to throw away after three, four, five years.”

The principle behind leasing jeans is the same, van Son says. “Do you want to be the owner of something or is the performance good enough?”

Vegan trend

As well as offering the subscription service, Mud Jeans also retails its products – which tick all the eco-warrior boxes, with vegan, organic and chemical-free production. Customers can even get a €10 discount on the €100-odd pricetag if they send back their old pair to be recycled in a factory in Valencia.

A typical Mud Jeans customer is your run-of-the-mill hipster: they are usually aged 25 to 35, well-educated and prefer organic food.

“It’s not 99% of the population, I know, but we are in a growing market.”

Available both online and through retailers in 18 countries, there are no Irish shops stocking the brand yet, but the company is in talks with three major retailers in the UK, which van Son expects will become the startup’s biggest market.

The profit margin for retailers is slimmer because the manufacturing process is more costly, but van Son argues that the more environmentally friendly stone washing method means “we don’t hurt the fabric so our jeans last longer”.

He claims you will never find a pair of his jeans on a sales rack because “we never have overstock”, a major contributor to waste in the often fickle fashion industry.

Jeans recycling factory Source: Mud Jeans

Sustainable

There was no eureka moment for van Son. Instead, the concept for Mud Jeans evolved over three decades when he first started out in the fashion business.

He launched his career in a textile factory in China, where he was contracted to cut costs and buy as cheaply as possible.

“You make a lot of money,” he says, “but it’s not really fair.”

In 2004, he went on to set up his own company in France, where he was licensed to make apparel for Disney.

“The good thing about working with Disney is that you have a really straightforward code of conduct, which makes you work with good factories,” he says.

“If you have a big brand, you can be a little bit more demanding and work with factories that don’t collapse and where people are given a living wage. That was an eye opener to me. We can do things in a more sustainable way.”

Circular economy

There is a paradigm in the fashion business these days, he says, where consumers still buy on price but are becoming increasingly conscious about where their clothes come from.

“You have the Primarks and the cheap prices and everybody loves it because it so cheap. But then, everybody knows that for a €2 t-shirt, there must be something wrong in the supply (chain) – somebody has been hurt.”

Young parents in particular “don’t want to leave the world behind the way my generation has created it,” van Son says.

“I’m 55 and we’ve been working in a linear economy, which is not a very good idea. We are leaving behind a lot of rubbish. There’s an end to that. In the circular (recycling) economy, if you reuse all the raw materials, you can keep it going for many years.”

Source: Mud Jeans

Van Son’s ultimate goal is to change the fashion industry, which is the second largest polluter in the world, according to Greenpeace.

That said, the most important thing for van Son is to create “a fabulous pair of jeans”. The company expects to double its turnover this year and is close to breaking even after four years in operation.

“It’s all about (sales) volume, that’s the challenge at the moment,” he says. “I can invent any kind of system, but if I don’t have the right product then it’s wasted.”

The company has been gaining ground abroad and there is a celebrity endorsement in the works.

Will we see Leonardo DiCaprio sporting a pair of Mud Jeans any time soon? Probably not, but “we’re on the brink of something spectacular,” van Son promises.

Written by Conor McMahon and posted on Fora.ie",http://www.thejournal.ie/mud-jeans-leasing-2-3017290-Oct2016/,the_journal,1
One of the world's top MMA organisations set to bring some big bouts to Dublin,"IRISH MMA FANS will get an early Christmas gift this year, with Bellator and BAMMA set to join forces for a bumper event in Dublin.

Bellator president Scott Coker revealed exclusively to The42 last week that the US-based organisation — the most prominent rival to the UFC — plans to stage a show in Ireland for the first time before the end of 2016.

Irish MMA journalist Peter Carroll has now reported in The Irish Mirror that Bellator will collaborate with British promotion BAMMA to stage two events in one evening at the 3Arena on Friday, 16 December.

It will mark BAMMA’S fourth visit to the venue in the space of 15 months. Most recently, BAMMA 26 took place on 10 September and it was headlined by a successful flyweight title defence for Rany Saadeh against Northern Ireland’s Andy Young.

“It’s going to be a really unique event because fans will be able to come to an arena and see a whole BAMMA card and then after that, they will get a whole Bellator card. It’s basically two shows in one night,” Coker told Carroll.

Bellator 169 in Dublin is to be headlined by a bout between former Strikeforce light-heavyweight champion Muhammed ‘King Mo’ Lawal and Satoshi Ishii, who won a gold medal in judo for Japan at the 2008 Olympics in Beijing.

Undefeated SBG prospect James Gallagher is also expected to feature in what will be his second bout for Bellator. The 19-year-old featherweight, who debuted with a unanimous-decision win over Mike Cutting in July, was due to fight at Bellator 164 in Israel next month but he has now been pulled from that card with a view to competing in Dublin instead.

SevereMMA has also reported that several bouts of Irish interest are in the works for the BAMMA 27 portion of the card, including a bantamweight title fight between French star Tom Duquesnoy and Ballymena’s Alan Philpott.

Tickets will go on general sale from Ticketmaster at 9am this Friday.",https://www.the42.ie/bellator-bamma-dublin-16-december-2016-3022881-Oct2016/,the_journal,1
Dublin is home to Europe's fastest-growing major airport,"IT’S WON SOME awards, is getting a new departure hall and possibly even a new terminal. Now, new figures show that Dublin Airport is the fastest growing major airport in Europe.

According to Airports Council International (ACI) Europe, Dublin Airport experienced a 9% increase in passenger numbers in August 2016 compared to the same period last year.

The ACI says that airports in Ireland “experienced very dynamic growth” in the past year. This compares favourably to our continental counterparts, as passenger traffic across the European Airport Network reported an average increase of just 2%.

Terrorism

Terrorism risks and other political factors are a key driver of falling passenger numbers in non-EU countries, as the fallout from the Turkish coup and other instability in the region saw passenger numbers in the country fall almost 15%, while traffic in Russian airports fell 5.5%.

Over 40 people died in the Istanbul-Ataturk Airport terrorist attack in July, and traffic fell significantly at the airport in the ACI figures.

Olivier Jankovec, director general at ACI Europe, warns: “Geopolitical and terrorism risks are increasingly shaping traffic performance for Europe’s Airports.”

“A very strong year”

In the group of airports with more than 25 million passengers a year, Dublin Airport has performed better than Amsterdam Schiphol (+7.9%), Barcelona (+6.8%), Copenhagen (+6.6%) and London Gatwick (+5.7%).

Paul O’Kane, chief communications office for the daa, told TheJournal.ie: “We’re having a very strong year. A combination of 18 new routes, and the expansion of services on 24 routes is helping to drive these passenger increases in what has been a record year for tourism in Ireland.",https://www.thejournal.ie/dublin-airport-passenger-increases-3018929-Oct2016/,the_journal,1
A piece of Kim Kardashian's stolen jewellery has been recovered,"Source: Lionel Cironneau

A PIECE OF jewellery stolen from Kim Kardashian during an armed robbery of her Paris apartment last week has been reportedly recovered from a Paris sidewalk.

TMZ reports that a diamond studded cross was apparently dropped by the robbers as they made their getaway.

The gossip site estimates the necklace’s worth at $33,180 (€29,790), which pales in comparison to the value of the overall haul of jewellery stolen which was estimated to be worth in the region of €9 million.

The necklace however is being tested by French police for DNA from the burglars which could be used to catch the culprits, according to TMZ.

35-year-old reality star and businesswoman Kardashian was tied up at gunpoint during the assault which took place just after midnight on Monday 3 October.

Although “badly shaken”, Kardashian was otherwise unharmed.

Police said that five men were involved in the robbery, with two of them entering Kardashian’s bedroom dressed as police officers.

The star, one of the most recognisable of all US celebrities, had made a series of high-profile appearances at Paris Fashion Week.

Immediately upon hearing news of the assault her husband, rapper Kanye West, cancelled a headline show at a New York music festival mid-set.

He has since resumed his American tour. Kardashian herself returned to Los Angeles three days after the robbery.",https://www.thejournal.ie/kardashian-necklace-found-3020069-Oct2016/,the_journal,1
Homeless choir to bring High Hopes to Sligo Choral Festival,"“EVERY SONG TELLS a story,” High Hopes co-ordinator Glenn Alexander says.

“And every single member of the High Hopes Choir has a story to tell – a story that may contain unfathomable loneliness but it also contains courage. It’s also a story that conveys remarkable hope.”

Its members first hit the headlines after an RTE documentary in 2014, and there is more good news for Ireland’s first homeless choir, as they have been announced as the headliner for the upcoming Sligo International Choral Festival.

The High Hopes Choir will kick off proceedings at the 28th Sligo International Choral Festival at the Gala Concert in the Knocknarea Arena on Friday 11 November at 8pm.

Sean Larkin, festival chairman for the event, says: “We are delighted to announce, on World Homeless Day, that the High Hopes Choir will join us at the Sligo International Choral Festival for their first ever performance in Sligo.”

High Hopes will kick off the festival, which will take place over three days and include a range of styles, ranges and ensembles, from school choir and jazz orchestras to gospel and barbershop choirs. Around 58 entries have been submitted from both Irish and international choirs for the festival.

The High Hopes Choir is supported by several charities across the country, including Dublin Simon Community, Saint Vincent de Paul, Focus Ireland and Penny Dinners Cork.

The group most recently performed at last weekend’s Busker Fleadh in Smithfield, and the choir, which since 2014 has involved more than 90 homeless adults, continue to perform throughout the country led by former RTE Concert Orchestra principal conductor, David Brophy.

#Open journalism No news is bad news Support The Journal Your contributions will help us continue to deliver the stories that are important to you Support us now

Larkin adds:

We look forward to the 80-strong choir joining us and we will be providing accommodation for them. We are looking for donations in order to help us fund the visit from this inspirational choir and are asking members of the public to help.

Alexander says that the choir continues to help change the public perception around homelessness and what it means to be homeless in Ireland today, from its regional choirs in Dublin, Cork and Waterford.

You can find tickets for the High Hopes show at the Sligo International Choral Festival here.",https://www.thejournal.ie/high-hopes-choir-sligo-festival-3019650-Oct2016/,the_journal,1
new guide launched to help women protect themselves on Facebook,"A NEW SAFETY guide was launched today geared towards showing women how to better protect themselves on Facebook.

A Guide to Staying Safe on Facebook was launched today by Women’s Aid and Facebook at the company’s HQ.

The guide was created with safety experts and NGOs in the field of women’s safety, such as the National Network to End Domestic Violence in the US (NNEDV).

It provides practical advice on three key areas: security, privacy and having a trusted network on the social media platform.

The guide details things like how to set up login approvals, login notifications and how to perform privacy checks so that people can check how private their profile is to strangers.

It also offers advice on how the unfriend and block people as well as activate timeline review and other features other people may not know about.

Women’s Aid is an organisation dedicated to helping victims of domestic abuse.

According to the organisation, online and offline stalking, damaging rumours, partners demanding access to private passwords and sexually explicit images being shared without consent are among common digital abuse issues reported through its helpline.

“Digital abuse in intimate relationships is real and it is harmful,” said director of Women’s Aid Margaret Martin.

“We have long been concerned about disclosures of digital abuse made to our National Freephone Helpline and other services.

The impact of this type of insidious abuse on women’s lives cannot be underestimated.

A Guide to Staying Safe on Facebook can be viewed here

",https://www.thejournal.ie/online-safety-3025595-Oct2016/,the_journal,1
Locals hopeful Ballymun site will sell and rejuvenate town,"A 1.83 ACRE plot of land has gone on sale in Ballymun, which locals are hopeful will rejuvenate the town.

The site went on sale yesterday, with no list price available. It is close to the existing shopping centre.

The new development must be four storeys in keeping with the current streetscape and the development plan for mixed use areas but is zoned for a number of uses including residential and commercial.

This is the fourth time the land has gone on sale, but Sinn Féin councillor for the area Noeleen Reilly is hopeful this time it will sell.

“Residents have been crying out for shopping facilities for decades in the area. The regeneration was a big letdown in terms of economic development.

“A recent survey conducted by Dublin City Council reported that only 10% of residents in Ballymun shop in the local area.

“This is a staggering statistic but is symptomatic of the lack of shopping facilities in Ballymun.”

The piece of land on offer has been enlarged after negotiations with retailers and Dublin City Council. It is located on Ballymun’s main street near Ikea and the M50.

Reilly says that the local development plan and the site’s specifics mean that it is a real opportunity for developers and the town.

“There is huge potential to develop shopping facilities in the area and to create jobs for local people in retail and construction.

“There is also the potential to build residential units and office space, both of which we are short of in the area.”

The closing date for offers is 12 November.",https://www.thejournal.ie/ballymun-site-goes-on-sale-3024856-Oct2016/,the_journal,1
This is the tallest wooden building in the world,"OCCUPYING 18 STOREYS of the Vancouver skyline and taking just 70 days to build, the University of British Columbia hopes that Brock Commons will become a trendsetter.

The student accommodation is 53 metres tall and was completed less than 70 days after the prefabricated components were first delivered to the site. Construction will now focus on interior elements, with completion expected in early May 2017 — 18 per cent (or four months) faster than a typical project. The building is expected to welcome more than 400 students in September 2017.

“This remarkable building, the first of its kind in the world, is another shining example of Canadian ingenuity and innovation, an apt demonstration of how Canada’s forest industry is finding new opportunities through technology and innovation — opening up a world of possibilities for our forest and construction industries,” said Jim Carr, Canada’s Minister of Natural Resources.

Brock Commons is the first mass wood, steel and concrete hybrid project taller than 14 storeys in the world. The building has a concrete podium and two concrete cores, with 17 storeys of cross-laminated-timber floors supported on glue-laminated wood columns. The cladding for the facade is made with 70 per cent wood fibre.

Source: UBC

“Brock Commons is living proof that advanced wood products are a terrific material to build with and support efficient assembly. It also showcases new applications for B.C. lumber, leading to new job opportunities in BC’s forest industry,” said Steve Thomson, Minister of Forests, Lands and Natural Resource Operations.

As a “living laboratory,” Brock Commons will also be a source of learning through interdisciplinary research and educational projects undertaken by UBC faculty, staff and students.

The project is expected to cost approximately CA$51.5 million, with CA$47.07 million financed by UBC.

#Open journalism No news is bad news Support The Journal Your contributions will help us continue to deliver the stories that are important to you Support us now

Wood is a sustainable and versatile building material that stores, rather than emits, carbon dioxide. By using wood, the impact is a reduction of 2,432 metric tonnes of carbon dioxide compared to other construction materials, the equivalent of taking around 500 cars off the road for a year.",https://www.thejournal.ie/wooden-building-3007574-Oct2016/,the_journal,1
What does it take to win a Michelin star?,"Chef Grant Achatz places one of the many courses on a server's tray in the Alinea restaurant kitchen in Chicago.

Chef Grant Achatz places one of the many courses on a server's tray in the Alinea restaurant kitchen in Chicago.

IT IS THE most prominent accolade in the culinary industry.

The Michelin Star has, to many chefs and customers, become not just a desire, but an obsession.

Others, meanwhile, stumble upon theirs, receiving it not because they set out to, but because others tell them they are worthy.

The Michelin Guide, which launched its 2017 edition this week, was first published in 1900 as a way to increase road tripping and demand for cars in France.

In 1926, the company began sending anonymous reviewers to restaurants and a decade later began the star system as we know it.

Essentially, the one, two and three star ratings mean: go if you’re in the same place, make a detour to go here and go out of your way to go here respectively.

This year, there are 12 Michelin starred restaurants on the island of Ireland: 10 in the south, two up north.

But what makes a Michelin-starred restaurant? Is it even quantifiable? In Dublin alone, there is a huge difference between the food on offer in Chapter One and L’Ecrivain, in Restaurant Patrick Guilbaud and new entrant Heron and Grey.

Rebecca Burr is the editor of the Michelin Guide and she told TheJournal.ie that its work is not cut and dried.

Making decisions

Heston Blumenthal's restaurant The Fat Duck in Bray, Berkshire. Source: PA Wire/Press Association Images

Inspectors, as the reviewers are called, will eat in restaurants in their local areas and submit reviews for the guides – which do not only focus on the stars. Some are worthy of mention, some of a Bib Gourmand and some of a star. When the decision is made on the star, things get a little more complicated.

It’s a combination of inspectors eating alone and eating with other staff. The inspectors will make an analysis of if it’s a star and we might then eat with them. It’s up to us to represent the chefs and review every restaurant.”

That drive to be certain means eating at some of the world’s best restaurants again and again.

For this year, we had eight experiences at (Heston Blumenthal’s three-starred and £255 per-person) the Fat Duck.

While that may sound an enviable task, Burr points out one major pain about it.

“It’s a tough job getting bookings because they’re so in demand and we would never reveal who we were.”

Chef Grant Achatz places one of the many courses on a server's tray in the Alinea restaurant kitchen in Chicago. Source: AP/Press Association Images

Indeed, to protect the process of awarding stars, Michelin guards its privacy. However, the idea that reviewers keep their identities secret from even their families is an apocryphal tale. Though some single eaters are often mistaken for Michelin reviewers.

I think that has become exaggerated over the years. The team in America had one woman who didn’t tell her mother because she was a bit chatty and I think the editor mentioned it in an interview, so it spiralled from there.

“We like to think we’re approachable, we just don’t like to be too out there.

“At the same time, we’re not fools, we know if we’ve been detected. Years ago, chefs may have given you special treatment, but times have changed, chefs don’t play those games any more.”

Net effect

Colorado lamb loin with ramp crust, green garlic croquette and ramp chimichurri at Restaurant Marc Forgione in New York. Source: AP/Press Association Images

So what is the effect of a star? Does it make or break a place?

#Open journalism No news is bad news Support The Journal Your contributions will help us continue to deliver the stories that are important to you Support us now

Not really.

A star can make business boom for some, but most locals know if a restaurant is worth visiting before they are awarded, Burr says.

We tend to hear that restaurants have phones ringing off the hook, but many already had very busy restaurants before that. Heron and Grey for example, is already very successful, we just came along and added what we thought.

“There’s no such thing as a typical Michelin starred restaurant. I think that’s what makes the stars interesting.

We would say to restaurant owners: don’t spend loads of money on interiors, but we say invest in the kitchen – not the toys, spend on the chefs and the ingredients.

And those chefs who don’t achieve stars? Do they beat down the doors demanding answers?

Chefs don’t get us on the phone but you can sense they’re disappointed.

“Chefs know if every plate on the pass is perfect.”

Now, with the 2017 guides published, attention is already on 2018′s edition.

“The inspectors on the ground are going down every little lane.”",https://www.thejournal.ie/michelin-star-what-does-it-take-3008256-Oct2016/,the_journal,1
"Dogs, sheep, goats and people gathered at Knock for the Blessing of Pets","Ben Burke with his son Ben Junior from Foxford, Co Mayo with their pets, Polly the sheep and Penny the hen.

Ben Burke with his son Ben Junior from Foxford, Co Mayo with their pets, Polly the sheep and Penny the hen.

IF YOU SAW a crowd of dogs, cats, ponies, sheep, chickens and some humans descending on Knock last Saturday, it wasn’t a miracle you were witnessing, but the Blessing of Pets at Knock Shrine.

Organised by the Family Centre at Knock, the event aims to:

…acknowledge the important role that pets play in the lives of individuals and families as loyal companions who help to brighten our days and help to see us through difficult times. It was a relaxed and good humoured day in Knock.

This is the second year the event has taken place – rerun again this year due to the sheer popularity of the festival. It all took place on the green, outside the Family Centre.

This year the festival attracted a miniature pygmy goat, ‘Dancer’ the pony, Polly the sheep and her friend Penny the hen, as well as lots of cute puppies and dogs.

The Blessing of Pets.

Father Richard Gibbons led prayers and went amongst the crowd to bless all of the animals and their owners and sprinkle them with holy water.

There was also music led by some members of the junior choir in Knock. Those that were not able to bring their pets sent in photographs which were mounted on the pet display board.

Dixie the pygmy goat.

The Blessing of Pets isn’t unique to Ireland either – it’s to mark the feast of St. Francis of Assisi (the 13th century Italian monk who is the Patron Saint of Animals).

Here are some pictures of others celebrating the Blessing of Pets:",https://www.thejournal.ie/blessing-of-pets-3019690-Oct2016/,the_journal,1
